VMail Message;Day Mins;Eve Mins;Night Mins;Intl Mins;Area Code;Phone
20;146.1;277.4;137.7;6.2;415;377-9829
0;124.5;141.2;268.2;11.4;408;348-4660
0;209.4;237.4;239.2;9.8;415;410-5199
0;285.7;167.5;260;8.7;415;397-6542
0;190.9;161.4;231.9;8.4;415;333-4492
0;144.4;264.6;185.4;9.9;408;405-9573
50;208.8;132.9;136.7;11.1;415;359-7255
36;77.6;207;255.7;10.9;415;419-5501
0;271.1;237.4;145.4;8.4;415;404-4809
0;240.8;144.5;125.7;11.6;415;344-6334
0;114.8;192.6;259;12.2;510;400-1899
34;138.8;142;183.8;11.8;415;346-5053
27;209.8;155;251.5;7.2;408;398-2148
0;134.9;248.4;236.2;14.7;408;347-7675
0;164;153.1;123.8;6.4;415;411-8956
0;245.5;192.7;141.7;9.1;415;390-3761
32;80.3;199.9;170.8;16.6;408;377-3876
0;90.7;207.5;169.4;5.6;408;345-2476
36;190.3;256.6;214.9;3.8;408;337-7879
0;108.6;209.9;222.6;7.9;408;361-7283
17;89.8;233.2;165.7;9.3;408;372-4868
15;252.4;187.8;259.6;10;415;346-8863
32;183.4;269.1;203.5;6.7;415;390-5267
0;183.4;141.9;200.4;10.4;408;392-1547
0;155.2;135.9;184.6;3.8;408;340-8177
19;165.8;186.9;249.7;0;415;383-4802
0;209.4;273.8;150.2;12.8;510;378-8567
0;279.3;201.6;280.8;7.9;415;406-7844
0;174.1;99.1;211.6;7.7;415;402-9173
0;175.7;184.6;156.9;9.1;415;352-3440
0;256.5;222.1;156.7;13;415;363-1413
0;170.2;187.5;119.5;4.3;415;394-8861
0;139.6;250.2;158.1;10.8;408;358-4036
34;208.8;142.1;214.6;12.5;415;392-4680
0;210.1;248.9;158.6;14.4;510;354-2762
0;113.6;158.6;187.7;10.5;415;371-5811
0;202.6;163;268.1;8.3;415;387-2014
0;174.4;265.8;182.4;0;408;411-6598
0;210.6;164.2;201.4;9.4;415;355-9356
0;121.5;253;195.7;10.7;510;406-4720
0;127.8;181.6;197.3;15.9;415;356-7239
0;135.2;242;246.9;10.2;415;328-8747
0;99.4;275;212.1;16.7;510;388-9464
0;276.9;246.9;254.4;10.3;415;406-2866
0;163.4;240.1;164;11.6;408;333-5729
0;287.4;235.3;292.1;5;510;391-1499
23;120.5;227.8;158.5;10.2;408;386-8690
0;184.1;204.9;224.3;9.8;510;391-2231
0;185;232.5;191.1;14.9;510;332-2275
0;160.9;144.2;120.4;12.9;415;340-4028
0;207.6;251.6;191.6;10.9;415;363-3486
0;209.2;0;175.4;11.8;415;418-3181
0;158.4;306.6;144.2;2.1;510;351-3316
0;149;131;238.6;8.6;408;369-3626
0;204.5;208.8;224;9.8;510;353-2763
0;288.8;175.9;215.4;9.5;408;358-7165
40;108.6;206.4;126.3;13.4;415;353-3223
0;97.5;260.4;88.7;7;415;338-9044
0;166.5;261;262.7;13.3;415;341-7296
0;156.2;90;205.1;7.3;415;398-4431
31;225.2;256.8;249.7;11.5;415;408-5601
0;287.4;259.6;153.2;10;415;328-5188
19;175.3;241.3;211.4;7.8;415;329-4474
0;102.1;219.5;73.7;9.8;408;357-4573
0;157.9;259.6;230;14;415;341-7112
19;146.5;246.4;199;4.1;415;400-3147
0;245.8;286.7;240.7;9;415;378-1936
0;177.7;215.6;236.7;10.5;415;347-1640
0;250.8;152.5;148.1;10;408;374-9531
0;117.8;199.2;244.1;11.8;408;380-4374
0;119.7;189.7;256.2;12.9;415;380-9409
0;242.2;226.1;268.6;8.2;415;387-1116
0;163.4;249.3;249.7;9.8;415;400-7509
0;161;208;208.1;8.4;415;403-6225
0;128.7;169.5;193.6;10.3;408;382-8274
0;81.6;268.1;140.8;8.6;415;354-5764
20;207.7;199.7;216.5;7.3;415;387-6912
0;128.6;216.2;255.3;6.3;408;384-3413
0;233.3;209.8;210.6;9.1;415;367-3950
0;182.1;134.9;152.3;10;415;396-4254
36;168;163.2;172.7;8;415;333-3010
0;251.6;175.1;184.4;5.4;415;393-1891
30;183.8;183.4;235;11.6;415;336-9053
0;256.4;214.5;233.7;7.9;408;353-3372
0;180.2;97.7;181.7;8.4;415;386-8943
0;227.8;161.8;217;8;408;376-9716
20;147.8;276.8;149.9;10.2;415;370-8676
0;234.9;270.8;219.3;13.9;415;360-2329
0;110.9;213.4;186.2;7.9;408;360-1320
22;124.5;231.7;222.2;6.4;415;329-8638
0;233.5;187.7;122.3;9.6;415;385-1118
35;197.3;141.1;212.1;10.1;415;408-8269
0;58.2;202.1;210.5;10.4;510;391-2334
0;212.7;225.2;195.1;7;510;373-8900
0;151.5;131.7;235.3;11.8;415;382-3512
0;146.3;218.7;236;11.5;415;420-4089
0;195.1;148.8;224.5;6.7;408;406-8465
0;208.9;214.8;247.9;13;510;386-6114
0;135.7;208.4;209;8.8;408;413-9328
0;225.9;275.6;201.4;14.3;415;335-7144
0;122.2;167.2;194.8;9.7;415;414-5177
0;153.3;224.5;273.4;8.9;510;350-5993
0;214;192.4;242.6;7.9;415;370-1465
0;194.8;167.2;100.3;10.8;408;385-2370
0;206.7;281.1;158.5;11;415;358-9146
12;188;151.3;201.9;10.5;415;357-8515
0;122.3;118.8;147.9;13.7;408;406-8995
0;259.3;175.2;222.4;12;415;344-3145
0;115.1;211.3;136.1;13.8;408;341-9890
28;172.9;137.6;203.8;8.3;415;365-4387
0;156.4;130.4;207.3;7.3;415;375-3341
24;128.1;143.4;191;11.6;415;418-3096
0;196.6;170.2;194.3;12.5;408;378-3879
0;227.9;302.6;191.5;5.5;408;344-1362
31;194.9;191.6;153;13.2;415;419-3937
34;44.9;134.2;168.4;13.3;408;348-4961
30;262.8;215.8;154.8;7.8;408;329-1410
0;211.2;252.7;225.8;12.3;415;332-9896
0;204;225.1;240.3;9.6;415;407-8575
0;223.2;127.5;289.3;14.5;510;387-2799
0;119;187.5;189.3;11.5;408;373-9108
0;266.1;225.2;224.7;8.9;415;345-3947
0;134.4;152.4;236.5;9.4;415;356-7511
0;171.1;257.2;91.6;16.2;415;343-4516
0;170.5;254.3;197.3;10.5;415;408-6305
0;178.5;146.9;217.1;9.9;415;338-7305
0;205.2;154.8;191.4;14.1;510;401-3077
31;232.8;183.5;206.8;13;415;401-6977
39;239.9;253.8;128.7;6.7;408;385-1464
0;55.6;288.7;111.2;12.1;408;417-5034
37;153.5;241.9;244.7;10.6;415;420-7066
0;109.8;189.6;206.7;11.1;510;394-8256
0;196.1;185.5;250;5.2;415;362-5044
0;166.8;143.5;210.7;11.8;510;350-2075
25;113.2;269.9;229.1;7.1;415;343-5372
0;203;150.9;245.5;14.6;510;377-9520
0;242.8;234.1;211.5;6;408;391-6773
0;156.5;140.2;227.4;12.2;415;403-4442
0;266.7;158.2;287.7;13.8;408;379-5885
23;182;216.1;156.9;9.8;415;399-1021
0;85.9;193.9;231.5;10.1;415;342-4004
33;146.6;114.8;220.4;2.9;415;382-7659
35;110.5;208.3;87.4;13.9;510;342-1004
0;118.6;199.6;53.3;11.5;415;398-5851
22;197.6;80;120.8;15.6;415;396-4869
32;210.3;192.2;246.1;10.8;510;422-8333
28;220.3;285.8;203;9.4;415;367-9127
0;150;232.4;261.2;12.5;415;420-3028
34;161.7;207.6;205.7;9.2;415;357-6348
0;191.4;167.4;216.5;14;415;386-1131
0;146.7;148.3;238.6;12.5;415;349-8391
0;109.4;101.3;167.3;7.8;510;421-1484
0;144.1;249.8;211.4;13.6;510;414-2663
42;248.9;170.8;104.5;11.2;415;327-6989
0;85.7;221.6;190.6;11.6;415;405-5513
0;214.8;209.7;164.4;9.4;415;345-9168
0;158.9;242.8;247.8;6.5;408;417-5146
28;110;141.5;237.3;6.4;510;339-2792
0;152.8;183.6;151.8;10.5;415;345-8397
0;145.6;197.1;294.5;10.5;415;344-6404
0;93.3;199.6;206.2;6.5;408;417-9455
0;216.8;187.8;138.1;8.3;408;343-1009
0;201.9;154.7;164.4;9;408;365-3493
0;146.4;225.1;230.1;8.5;408;376-7043
0;272.7;224.9;178.2;10.5;415;348-5728
0;18.9;258.4;109.6;14.8;510;357-5784
0;172.8;193.4;89.6;12.8;415;417-9844
0;190.2;157.1;181.5;14;408;333-7225
0;130.6;208.1;204.6;15.6;415;382-4943
0;158.4;188;219.7;13.5;415;345-4589
0;166.5;236.2;205.6;15.6;415;404-6337
0;129.3;202.8;233;12.9;415;412-1470
0;199.3;193.4;254.4;7;415;394-9220
0;185.1;233;152.2;9.1;415;364-5362
0;175.4;197.4;188.2;9.7;408;372-9852
0;263.4;151.9;218.5;10.7;510;394-9984
0;94.2;264.1;203.7;7.3;510;402-1668
0;189.4;219;168;7.1;510;339-5659
35;118;167.2;205.7;11.8;510;341-7279
0;212.1;189.4;352.2;8.4;415;371-3236
0;222;187;282.3;12.4;408;343-5679
31;222.8;180.5;151.3;13;415;347-4626
25;190;116.6;141.5;12.2;408;344-8498
0;271.8;237.2;210.1;8.7;408;349-3005
29;195.4;268.2;168;8.4;408;371-3498
0;199.6;214.3;196.8;7.2;510;367-4853
0;100;173.5;218;10.1;415;422-3454
21;160.6;223.1;124;9.5;415;403-8915
26;158.7;160.5;218.3;9.9;415;371-2418
0;154.5;214.2;178;12;510;411-2977
34;192.3;129.3;136.3;6.3;408;389-8163
0;305.1;188;235.4;8.5;415;417-4456
38;193;153.6;260.4;7.4;408;351-1894
0;72.5;204;117.9;6.6;510;386-6408
40;105.2;341.3;165.7;6.3;510;370-9592
0;180.5;134.7;170.7;10;415;397-9251
29;214.7;314.3;280.2;14.3;408;395-6913
0;86.8;108.1;204.3;13.2;408;332-3804
0;131.5;174.8;184.2;7.9;510;421-1326
0;135.4;237.1;118.3;17.5;415;415-8200
0;174.3;254.1;176.4;5.9;415;371-9414
0;203.9;191.8;132.5;12.1;510;347-3895
0;235.5;142.3;316.7;12.5;510;342-5854
0;157;256.9;185.5;12.1;415;379-7192
0;111.9;223;243.2;10;415;394-5753
0;236.3;152.8;160.3;11.2;510;390-6932
0;163.6;283.4;262.1;8.6;408;394-3171
29;213.6;175.9;207.2;8.9;415;394-5202
30;143.4;170;127.9;9.4;510;348-3777
0;78.3;198.2;248.5;12.1;510;407-3949
0;97.1;228;240;10.6;408;363-4779
0;94.1;147.6;213.5;10.1;415;340-2239
0;226.3;274.3;242.7;8.2;510;359-3423
0;133.8;158.8;189.6;10.5;415;382-9297
27;190.3;249;215.7;10.6;415;330-9294
36;294.9;165.7;189.2;9.8;415;362-8763
0;185.4;191.4;144;10;415;403-4816
0;179.5;191.9;165.5;12;415;371-2155
0;158;207.9;190.4;10.1;408;334-1339
0;173;190.4;290;10.4;415;341-7412
32;134.2;211.9;167.6;8.2;415;375-4770
32;125.2;230.9;192;12.6;415;406-7643
0;195.9;227;313.2;13.2;415;415-8164
13;214.2;181.2;174;10.3;510;354-3545
0;221.1;236.7;252.3;9.5;415;377-3139
26;132;173.3;203.5;11.6;408;418-7478
0;157.6;198.3;364.9;9.1;408;385-6952
30;110.3;182.4;183.8;11;408;381-8593
0;161.5;192.9;168.3;11.2;415;365-9371
28;171.8;240.7;245.5;10.6;408;401-7335
32;211;155.1;234.8;11.4;510;364-5126
0;139.3;192.3;151;9.3;415;385-7157
0;291.6;221.1;229.2;14;415;385-4766
0;139;132.9;272;12.1;408;390-1760
0;234.8;199.2;163.2;10;408;365-8831
0;187.6;201.4;264.2;8.8;408;353-4002
0;159.8;210.1;175.1;13.1;415;367-5923
33;177.1;194;253.4;5.2;408;393-9548
0;117.9;160.4;235.3;11.4;408;362-2356
21;247.6;256.3;158.6;10.8;415;365-2341
0;169.9;138.3;142.6;8.5;408;388-8797
0;185;203.7;170.5;14.1;415;400-4713
17;204.9;201;219.7;11.3;408;420-3042
24;225.5;182;270.9;9.4;408;396-4171
0;169.7;141.4;253;10.5;510;389-8417
0;239.3;223.4;251.4;10.6;415;339-4068
0;113.3;197.9;284.5;11.7;415;341-4873
0;161.9;230.1;148.8;10.2;415;336-2322
16;133.3;185.7;161.5;5.6;510;402-1607
25;170.7;109.9;165.7;8.7;510;379-3037
0;189.7;156.1;244;8.3;510;382-1399
0;322.3;230.4;241.5;7.8;415;394-5489
0;124.4;320.9;157.2;10.4;415;387-6065
0;146.9;114.3;114.5;11.4;415;327-6087
0;192.6;206.4;283.2;10.8;510;341-8667
36;96.3;179.6;166.3;10.3;408;338-9612
0;131.9;167.6;205.9;14.7;510;364-1134
0;147.2;175.2;136.3;13.3;408;413-4811
0;143.1;239.6;221.7;7.1;415;354-4333
0;280.4;179.4;150.6;15.2;408;382-2026
31;237.2;213.1;192.7;10.7;415;368-3287
0;184.2;181.6;143.4;12.8;510;367-8298
0;109.1;187.1;216.6;10;415;391-1783
0;138.1;158.2;215.7;10.3;408;393-8762
0;186.8;207.6;195;8.8;415;385-1423
0;155.4;290.9;228.4;13.9;510;406-7670
0;245.3;122.9;228.4;8.5;415;339-5423
0;205.9;277.4;202;11;415;366-8939
0;207.2;214.1;193;11.9;510;353-2391
14;151.5;248.7;199.8;10.7;415;372-4203
0;221.9;278.2;288.1;7.1;408;385-5688
0;190;246.6;304.2;9.5;415;397-7453
0;220.8;156.2;187.9;10.5;415;366-9015
47;173.7;204;174.6;6.3;415;356-1654
0;114.8;150;268.6;9.6;408;337-3932
0;113.8;192.3;214.9;10.4;408;350-1126
0;143.2;179.5;171.8;6.2;415;416-3649
0;184.4;203.8;237.4;9.3;415;349-1726
0;227.4;248;61.4;7.8;415;405-1589
0;224;210.7;231.9;2.1;408;366-7560
0;216.2;185.7;300;10;510;333-9643
0;129.9;230.1;140.5;13.3;415;355-6422
30;230.1;287.6;177.1;6.9;510;329-5400
0;204.4;273.2;179.6;11;415;383-6356
44;216.6;173.1;242.1;9.1;408;377-7276
0;247.5;225.4;244.3;10.2;415;337-1586
0;228.1;136.4;197.3;9;510;336-9273
0;225.9;299.1;251.3;11.2;415;415-5476
0;103.5;117.9;201;12;415;332-2650
0;115.5;252.2;208.9;7.5;415;418-8257
0;218.8;148.3;277.8;9.7;408;407-3121
0;223.8;244.8;223.8;12.3;510;381-2413
0;143.8;184;275.5;12.9;415;378-1144
43;29.9;129.1;325.9;8.6;408;359-5091
28;276.7;203.7;246.2;8.3;510;378-6986
0;141.4;146.4;123;8.1;415;386-6580
41;153.9;140.7;217.7;12.8;408;419-9713
0;190.5;205.5;130.7;13.8;415;382-6153
0;192.6;178.9;214.6;9.4;408;332-1690
0;151.8;103.6;156.3;12.2;408;348-9383
0;215.6;192.9;144;10.1;408;420-3857
0;180;229;139.4;7.8;415;405-2653
0;157.3;197.5;128.2;8.4;510;417-9278
0;196.5;158.6;269.3;6.8;415;352-5663
0;240.3;162.5;231.9;11.9;415;370-8786
0;193.3;154.7;174.8;9.4;415;415-6333
39;211.9;274.4;210.5;5.4;408;391-6558
0;218.7;155.6;277.4;8.2;415;396-4234
0;246.8;206.3;208.4;13.2;510;345-6961
0;174.7;148;168.2;15.8;415;346-5992
0;240;134.1;189.1;9.3;415;402-3908
37;181.2;177.6;228;5;510;350-2340
0;113.7;165.1;141.5;10.8;415;410-2015
41;174.7;160.6;155.3;13.4;415;380-3311
29;211.1;223.5;148.4;9.7;510;399-7029
0;169.3;178.6;242.3;12.2;510;337-3868
0;247.4;175.9;287.4;11.3;415;354-8088
32;131.2;227.4;178.9;12.8;415;416-9723
0;161.4;163.6;153.2;11.8;510;337-4403
0;107.2;86.8;156.2;9.7;510;416-1536
32;211.9;202.9;213.5;8.8;408;386-3796
0;160.4;285.9;182.5;6.9;510;340-4989
40;230.7;256.8;263.9;6.4;510;340-6221
0;232.6;253.4;154;10.5;408;363-3469
0;294.7;294.6;260.1;10.8;408;345-3787
0;133.4;223.9;180.4;10.2;510;362-3107
22;306.2;189.7;240.3;11.7;408;345-1994
0;236.8;186.4;126.9;10.4;415;377-5417
24;125.7;275.9;214.5;14.2;415;369-8574
0;168.4;276;196.2;11.4;510;344-6847
0;70.9;134.5;168.8;12;415;391-7528
38;105;121.8;221.5;3.7;510;393-6053
0;152.1;215.5;262.4;12;415;392-6286
0;180.9;194.9;197.8;8.8;510;365-9079
31;156.6;161.5;294.6;9.4;510;399-3089
24;180.5;224.1;205.7;2.4;510;365-2192
30;238.8;230;206.3;13.2;510;394-3051
18;182.1;213.6;193;13.4;415;357-2429
35;139.6;332.8;213.8;8.8;415;421-6268
12;200.3;253.6;149.3;10.2;408;401-5915
0;153.5;251.7;182.2;8.5;408;348-6057
29;128.2;171.7;250.9;11.7;415;349-3843
0;159.5;202.3;256;16.7;408;396-5561
0;226.4;276.8;213.4;12.3;415;370-9622
0;251.9;194.6;211.2;8.4;408;371-9602
0;264.5;194;262.7;7.5;510;351-2815
0;153.7;188.6;200.8;10.7;415;369-8703
0;232.1;210.8;165.4;15;510;355-2840
0;201.9;212.3;176.9;7.8;415;372-1115
0;186.9;182.6;143.1;4.2;408;337-2986
27;196.6;180.6;245;6.6;510;404-3238
0;232.1;168.2;197.3;9.9;510;397-4968
0;166;74.6;247.9;6.3;415;327-1058
28;200.6;164.1;169.6;2.5;510;419-9509
25;141;212;175.2;4.9;408;349-7282
34;245;216.9;112.4;7.5;408;382-5743
0;140.8;228.6;152.9;10.9;415;358-2694
0;255.1;266.9;197.7;8.8;510;378-1884
33;125;235.3;215.3;10.2;415;330-1627
0;180.6;280.4;292.4;5;408;392-5716
0;248.7;172.3;191.9;11.3;415;384-6132
30;178.1;236.7;264;8.4;415;359-2740
0;122.2;131.7;169.5;10.3;415;338-6714
0;231.3;224.7;214.6;7.2;415;347-9968
0;111.2;122.1;180.8;12.6;415;343-3399
44;103.2;236.3;203.5;11.9;408;334-6129
0;138.4;158.9;47.4;3.9;510;377-4975
0;146.3;216.6;233;11.5;415;405-3533
0;206.3;241.1;227.8;11.7;415;337-9326
0;132;279.6;180;13.5;415;338-6556
0;274.6;161.1;194.4;9.2;408;354-3040
0;185.3;225.3;194.3;11.7;510;396-1278
24;154.8;177.2;207.6;9;415;354-6810
30;179.2;283.2;228.1;14.7;415;403-6237
0;286.2;187.2;146.2;11;510;411-6823
0;268;153.6;232.3;17;408;338-1400
0;137.5;198.1;292.7;13.3;415;412-6245
0;243;191.8;117.8;13.4;408;377-3417
0;134.9;221.5;113.8;15;510;343-2597
0;234.2;216.7;130.6;13.9;415;388-8282
0;175.1;171.9;131.1;7.3;415;416-8394
0;142.2;262.4;139.2;10.1;408;343-6643
0;132.4;200.3;202.5;6;510;330-4364
24;97.8;207.2;214.5;5.9;415;414-1537
0;266.9;229.7;251.7;11;415;408-1913
33;155.2;268.3;186.4;9.7;510;406-5532
0;200.2;244.9;190.9;8.8;415;417-7722
0;289.1;233.8;223.5;12.7;415;367-5226
0;198.4;249.5;162.8;10.5;510;344-5766
0;180.3;208;181.2;12.8;415;405-1370
0;86.3;238.7;238.4;12.5;415;368-9073
0;295;223.6;229.4;12.9;510;373-7974
0;240.9;167.4;322.2;14.7;408;371-4633
0;207.7;217.5;125.6;8;408;336-4960
27;128.5;163.7;242.9;0;510;405-5083
22;224.4;146;241.4;8.8;510;392-1105
0;164.9;126.5;238.5;10;415;378-2397
0;238;164.5;282.5;10.6;415;331-4184
43;231;222.3;148;8.3;415;376-2408
0;107.3;238.2;271.8;10;408;345-3614
0;185;182.5;274.9;5.1;408;370-9296
31;244.1;203.4;234;7.7;415;402-5076
0;238.4;246.5;198.4;12.4;510;401-7334
27;141.1;224.7;174.3;13.2;415;409-3428
0;158.1;115.2;182.4;11.8;415;362-2067
30;220.1;222.2;158.4;13.1;415;352-2270
42;199.5;135;184.6;10.9;415;404-5840
0;109.5;286.1;247.6;4.9;415;360-3126
0;187.2;114.7;104.7;13.2;408;364-8731
0;107.9;187;218.5;0;510;388-4331
22;172.1;223.6;150;13.9;510;335-7324
0;203.8;87.8;166.2;11.7;408;362-8886
0;160;215.3;188.9;9.1;408;410-4882
0;51.1;208.6;198;12.3;408;371-1139
0;227.7;170;128.7;11.7;415;391-5516
0;203.8;205.1;154.9;9;510;380-3186
33;241.7;165.8;160.6;11.3;408;347-9995
0;78.1;239.3;144.4;12.3;510;340-9013
0;187.8;149.2;201.4;11;408;362-8378
21;127.1;228.3;166.7;7.1;415;418-8969
0;280;202.2;156.8;10.4;415;417-1488
0;153.2;210.8;153.5;7.8;510;358-9898
26;137.1;155.7;247.6;11.5;415;373-7308
0;186.1;198.6;206.5;13.8;510;330-7137
22;224.1;238.8;174.2;11.5;415;406-8445
29;83.6;203.9;229.5;8.1;408;404-5283
0;203.9;234;160.7;17.8;408;398-3632
0;211.3;165.7;265.9;13.3;415;399-5763
0;219.4;225.7;255.3;12;408;340-9449
0;190.4;92;224.8;13.6;415;363-1123
0;147.7;283.3;188.3;6.9;415;361-2170
0;229.9;144.4;262.4;14.2;408;406-6304
0;102.8;143.7;191.4;10;408;392-5090
0;178.7;233.7;131.9;9.1;415;373-7713
18;148.5;114.5;178.3;6.5;415;392-1376
29;164.1;219.1;220.3;12.3;510;390-6388
0;197.2;188.5;211.1;7.8;415;379-7290
0;124.9;300.5;192.5;11.6;415;397-9928
0;115.4;209.9;280.9;15.9;415;378-6924
0;140;196.4;120.1;9.7;510;411-5677
0;193.9;85;210.1;13.2;415;400-2738
0;321.1;265.5;180.5;11.5;408;409-1856
0;118.4;249.3;227;13.6;415;362-5899
0;169.8;197.7;193.7;11.6;415;377-1164
0;193.4;116.9;243.3;9.3;408;368-8555
0;106.6;284.8;178.9;14.9;415;347-6812
0;134.7;189.7;221.4;11.8;415;348-3830
36;156.2;215.5;279.1;9.9;415;414-4276
0;231.1;153.4;191.3;9.6;415;370-3271
0;180.8;288.8;191.9;14.1;510;328-8230
0;213.8;159.6;139.2;5;510;364-6381
25;234.4;265.9;241.4;13.7;415;400-4344
